Date(yyyy-mm-dd),City,Country,LonCenter,LatCenter,BoundingCoordinates,Median,Q1,Q3,Mean,Baseline_Median,Baseline_Q1,Baseline_Q3,Baseline_Mean,NumGoodSamples,NumTotalSamples
2018-12-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.619,4.436,8.05,6.743,6.554,4.831,9.16,7.652,170,518
2018-12-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.983,4.557,8.367,6.811,6.667,4.818,9.534,7.765,190,503
2018-12-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.983,4.557,8.367,6.811,6.603,4.766,9.366,7.686,190,551
2018-12-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.769,4.557,7.624,6.462,6.473,4.742,9.16,7.54,178,554
2018-12-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.77,4.56,7.796,6.59,6.641,4.662,9.222,7.612,191,572
2018-12-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.711,4.516,7.624,6.501,6.669,4.68,9.456,7.714,164,566
2018-12-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.769,4.516,7.854,6.63,6.832,4.989,9.657,7.971,189,559
2018-12-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.77,4.393,7.982,6.75,7.094,4.955,9.797,8.007,169,572
2018-12-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.016,4.516,8.03,6.737,7.237,5.201,9.863,8.123,189,551
2018-12-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.934,5.48,8.569,7.508,7.215,5.267,9.897,8.175,158,560
2018-12-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.654,5.157,8.367,7.237,7.256,5.283,10.031,8.193,188,548
2018-12-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.739,5.193,8.428,7.282,6.802,4.899,9.651,7.756,186,564
2018-12-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.177,4.904,8.209,6.854,6.965,4.932,9.964,8.087,166,559
2018-12-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.491,4.948,8.367,7.085,6.632,4.955,9.716,7.878,195,566
2018-12-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.15,4.904,8.209,6.913,6.686,4.958,9.456,7.77,169,568
2018-12-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.108,4.875,8.111,6.807,6.64,5.018,9.454,7.773,180,557
2018-12-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.059,4.787,7.982,6.748,6.457,4.961,9.31,7.748,160,563
2018-12-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.602,4.72,7.04,6.374,6.302,4.953,9.105,7.697,188,551
2018-12-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.538,4.673,7.242,6.44,6.523,5.041,9.51,7.841,166,555
2018-12-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.495,4.641,7.031,6.298,6.654,5.178,9.529,7.904,153,512
2018-12-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.761,4.673,7.696,6.845,6.558,5.086,9.352,7.842,185,527
2018-12-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.538,4.682,7.547,6.733,6.829,5.177,9.464,7.958,160,521
2018-12-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.777,4.753,8.102,6.936,6.698,5.133,9.332,7.913,185,513
2018-12-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.777,4.747,8.209,6.974,6.742,5.135,9.763,8.098,165,527
2018-12-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.777,4.747,8.209,6.974,6.831,5.259,9.99,8.189,165,505
2018-12-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.636,4.673,8.374,7.191,6.877,5.225,10.226,8.302,135,517
2018-12-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.777,4.673,8.102,6.862,7.359,5.332,10.388,8.42,165,506
2018-12-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.977,4.673,8.29,7.105,7.274,5.323,9.98,8.255,155,521
2018-12-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.817,4.642,7.547,6.782,7.317,5.076,9.751,8.209,126,515
2018-12-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.817,4.642,8.213,6.907,7.562,5.16,10.399,8.335,149,518
2018-12-31,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.977,4.673,8.213,7.054,7.49,5.137,10.037,8.286,138,521
2019-01-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.075,4.689,9.338,7.509,7.324,4.833,10.036,8.136,153,511
2019-01-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.354,5.02,10.395,8.634,7.401,5.026,10.237,8.257,125,517
2019-01-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.314,5.597,10.401,8.785,7.384,5.022,10.175,8.297,143,504
2019-01-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.314,5.597,10.401,8.785,7.599,5.011,10.357,8.384,143,551
2019-01-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.29,5.47,10.014,8.215,7.38,5.357,10.401,8.398,111,553
2019-01-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.213,5.02,9.903,7.937,7.261,4.769,10.154,8.086,142,571
2019-01-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.803,4.773,9.806,7.779,7.253,4.756,10.29,8.099,117,564
2019-01-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.902,5.004,9.903,8.106,6.941,4.475,9.452,7.599,142,556
2019-01-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.902,5.004,9.903,8.106,7.041,4.668,9.425,7.721,142,569
2019-01-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.294,4.905,9.79,7.819,6.62,4.519,9.285,7.425,162,547
2019-01-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.314,5.76,10.401,8.636,6.698,4.575,9.152,7.519,132,557
2019-01-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.816,5.95,10.401,8.657,7.202,4.938,9.571,7.89,134,546
2019-01-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.816,5.95,10.401,8.657,7.028,4.936,9.352,7.806,134,561
2019-01-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.986,6.539,10.401,8.709,7.068,5.028,9.496,7.857,111,556
2019-01-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.986,6.539,10.401,8.709,7.212,5.023,9.846,7.894,111,559
2019-01-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.314,5.859,9.806,8.121,7.134,4.927,9.746,7.906,96,561
2019-01-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.077,5.731,9.79,7.928,7.075,5.007,9.518,7.889,121,550
2019-01-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.827,5.209,8.805,7.342,6.639,4.898,8.815,7.617,103,556
2019-01-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.363,4.703,8.04,6.708,6.495,4.837,8.551,7.347,123,544
2019-01-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.363,4.703,8.04,6.708,6.358,4.623,8.047,6.943,123,550
2019-01-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.539,4.905,8.04,6.887,6.44,4.763,8.323,7.209,92,507
2019-01-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.792,5.089,8.46,7.438,6.515,4.892,8.615,7.448,125,525
2019-01-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.507,4.812,8.04,6.894,6.732,4.827,8.901,7.473,100,519
2019-01-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.507,4.812,8.04,6.894,6.484,4.481,8.817,7.318,100,512
2019-01-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.238,4.703,8.746,7.177,6.106,4.167,8.733,7.137,80,524
2019-01-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.9,4.289,8.04,6.773,5.999,4.087,8.481,7.059,98,503
2019-01-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.641,4.211,7.868,6.613,5.742,3.987,7.892,6.612,96,513
2019-01-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.641,4.435,7.868,6.537,5.595,4.006,8.092,6.569,103,500
2019-01-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.641,4.435,7.868,6.537,5.352,3.892,7.244,6.281,103,515
2019-01-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.641,4.435,7.868,6.537,5.453,4.08,7.316,6.412,103,509
2019-01-31,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.641,4.435,7.868,6.537,5.506,4.032,7.307,6.305,103,513
2019-02-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.387,4.044,7.812,6.432,5.53,3.918,7.528,6.475,78,516
2019-02-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.225,3.405,7.316,5.863,5.418,3.857,7.41,6.339,104,505
2019-02-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.121,3.447,7.816,6.173,5.347,3.731,7.29,6.319,84,512
2019-02-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.327,4.759,7.82,6.697,5.683,3.941,7.572,6.568,103,499
2019-02-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.327,4.759,7.82,6.697,5.668,4.025,7.672,6.469,103,548
2019-02-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.039,4.498,7.399,5.961,5.535,3.953,7.403,6.258,71,551
2019-02-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.039,4.498,7.399,5.961,5.61,3.972,7.561,6.3,71,569
2019-02-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.039,4.498,7.399,5.961,5.68,4.025,7.964,6.457,71,560
2019-02-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.779,4.065,7.316,5.819,5.839,3.877,7.897,6.414,98,554
2019-02-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.954,4.759,7.399,5.965,5.823,3.994,7.87,6.461,80,564
2019-02-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.954,4.759,7.399,5.965,5.85,4.145,8.012,6.605,80,544
2019-02-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.039,3.988,7.399,5.971,5.768,4.038,7.917,6.538,73,557
2019-02-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.039,3.988,7.399,5.971,5.923,4.224,8.217,6.792,73,546
2019-02-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.039,3.988,7.399,5.971,5.743,4.064,7.71,6.482,73,562
2019-02-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.147,1.47,7.24,4.95,5.628,3.78,7.712,6.326,84,558
2019-02-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.273,1.606,7.24,4.946,5.564,3.672,7.424,6.065,114,561
2019-02-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.726,2.191,7.399,5.27,5.574,3.644,7.549,6.085,88,561
2019-02-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.605,2.553,7.399,5.295,5.463,3.646,7.512,6.041,112,551
2019-02-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.788,1.436,6.126,4.149,5.272,3.747,7.216,5.858,93,558
2019-02-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.08,2.609,5.726,4.214,5.257,3.788,7.305,5.935,123,545
2019-02-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.08,2.609,5.595,4.157,5.156,3.762,7.1,5.826,122,548
2019-02-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.08,2.609,5.595,4.157,5.126,3.751,6.896,5.758,122,505
2019-02-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.08,2.609,5.595,4.157,4.971,3.635,6.438,5.474,122,525
2019-02-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.928,2.215,5.445,3.996,4.974,3.618,6.543,5.527,95,519
2019-02-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.469,1.783,5.274,3.698,4.528,3.161,6.119,5.132,122,512
2019-02-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.469,1.783,5.274,3.698,4.564,3.256,6.087,5.148,122,524
2019-02-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.922,1.626,5.218,3.399,4.308,3.122,6.012,4.947,142,502
2019-02-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.922,1.626,5.218,3.399,4.11,2.967,5.823,4.695,142,513
2019-03-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.922,1.626,5.218,3.399,4.044,2.89,5.761,4.652,142,502
2019-03-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.418,2.215,5.274,3.759,4.141,3.013,5.749,4.714,131,516
2019-03-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.857,1.728,4.894,3.311,4.083,2.901,5.634,4.625,111,511
2019-03-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.808,1.728,4.617,3.233,3.972,2.888,5.458,4.544,127,516
2019-03-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.698,1.678,3.928,2.9,3.923,2.878,5.362,4.475,103,515
2019-03-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.709,1.728,4.16,3.088,3.846,2.723,5.323,4.391,122,504
2019-03-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.032,1.276,2.726,2.307,3.679,2.7,4.951,4.078,92,511
2019-03-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.203,1.572,2.853,2.514,3.512,2.577,4.786,3.903,122,499
2019-03-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.203,1.572,2.853,2.514,3.552,2.623,4.766,3.92,122,549
2019-03-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.291,1.572,2.853,2.455,3.397,2.486,4.55,3.755,162,550
2019-03-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.319,1.591,2.853,2.49,3.552,2.521,4.662,3.806,171,567
2019-03-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.32,1.594,2.857,2.549,3.612,2.438,4.705,3.808,144,562
2019-03-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.283,1.572,2.889,2.524,3.358,2.2,4.502,3.571,169,555
2019-03-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.358,1.594,3.027,2.63,3.481,2.279,4.649,3.72,149,566
2019-03-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.32,1.572,2.963,2.542,3.579,2.288,4.65,3.761,170,547
2019-03-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.32,1.572,2.963,2.542,3.331,2.109,4.61,3.583,170,557
2019-03-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.32,1.572,2.963,2.542,3.335,2.097,4.665,3.594,170,544
2019-03-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.421,1.599,3.155,2.643,3.435,2.135,4.776,3.625,160,558
2019-03-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.374,1.639,3.151,2.62,3.481,2.139,4.855,3.593,155,557
2019-03-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.421,1.657,3.221,2.708,3.316,2.09,4.693,3.535,184,563
2019-03-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.374,1.616,3.073,2.552,3.119,1.972,4.293,3.278,165,564
2019-03-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.421,1.647,3.221,2.615,3.115,1.971,4.304,3.278,186,552
2019-03-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.32,1.594,3.221,2.536,3.177,2.065,4.408,3.341,156,560
2019-03-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.567,1.725,3.151,2.567,3.034,2.016,4.193,3.227,186,546
2019-03-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.639,1.852,3.193,2.66,3.079,2.113,4.243,3.324,146,552
2019-03-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.63,1.852,3.193,2.619,2.882,1.975,4.111,3.207,137,510
2019-03-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.639,1.852,3.207,2.688,3.215,2.193,4.482,3.474,162,530
2019-03-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.684,1.96,3.3,2.968,3.281,2.341,4.532,3.575,142,521
2019-03-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.74,2.025,3.748,3.636,3.39,2.374,4.663,3.742,169,516
2019-03-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.895,2.121,4.263,3.904,3.54,2.453,5.013,3.894,157,523
2019-03-31,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.895,2.121,4.186,3.863,3.72,2.659,5.131,4.099,178,504
2019-04-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.895,2.121,4.186,3.863,3.854,2.806,5.247,4.189,178,517
2019-04-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.427,2.63,5.769,4.343,3.9,2.903,5.531,4.298,209,505
2019-04-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.761,2.684,6.036,4.513,4.011,2.916,5.524,4.378,214,517
2019-04-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.145,2.724,6.04,4.578,4.111,2.911,5.583,4.416,206,515
2019-04-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.145,2.724,5.894,4.55,4.222,3.122,5.811,4.619,234,520
2019-04-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.262,2.731,6.141,4.648,4.255,3.103,5.877,4.635,233,522
2019-04-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.065,2.694,5.862,4.483,4.438,3.225,5.966,4.754,259,510
2019-04-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.861,3.267,6.261,4.977,4.665,3.432,6.133,4.986,229,517
2019-04-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.861,3.267,6.261,4.977,4.679,3.373,6.2,4.971,229,503
2019-04-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.861,3.267,6.261,4.977,4.733,3.399,6.224,5.012,229,552
2019-04-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.277,2.692,6.142,4.641,4.541,3.234,6.11,4.901,230,554
2019-04-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.122,2.397,5.761,4.351,4.559,3.222,6.145,4.899,257,575
2019-04-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.817,2.374,5.577,3.966,4.577,3.227,6.182,4.864,240,569
2019-04-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.951,2.397,5.665,4.023,4.549,3.25,6.098,4.821,257,565
2019-04-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.065,2.54,5.665,4.058,4.468,3.287,5.953,4.753,244,577
2019-04-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.817,2.484,5.534,3.992,4.363,3.191,5.801,4.693,264,556
2019-04-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.318,2.271,4.598,3.477,4.489,3.32,5.941,4.815,233,568
2019-04-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.382,2.338,4.676,3.548,4.567,3.363,5.95,4.866,244,559
2019-04-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.232,2.271,4.38,3.42,4.691,3.439,6.146,5.06,240,572
2019-04-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.232,2.271,4.24,3.347,4.654,3.417,6.223,5.008,241,565
2019-04-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.178,2.271,4.239,3.313,4.661,3.502,6.251,5.047,251,569
2019-04-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.367,2.364,4.365,3.495,4.688,3.529,6.156,5.05,248,572
2019-04-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.221,2.322,4.277,3.423,4.532,3.479,5.976,4.911,274,559
2019-04-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.221,2.322,4.277,3.423,4.629,3.559,6.083,5.009,274,567
2019-04-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.425,2.397,4.387,3.515,4.581,3.517,6.027,4.968,304,553
2019-04-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.604,2.615,4.529,3.649,4.816,3.731,6.277,5.185,278,554
2019-04-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.654,2.865,4.562,3.772,4.828,3.782,6.385,5.273,246,511
2019-04-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.613,2.682,4.562,3.764,5.013,3.851,6.528,5.405,269,527
2019-04-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.662,2.745,4.652,3.791,5.2,3.936,6.857,5.563,253,519
2019-04-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.796,2.901,4.888,3.975,5.397,4.136,6.942,5.769,272,511
2019-05-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.851,3.03,4.944,4.04,5.541,4.242,7.02,5.884,260,521
2019-05-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.921,3.075,4.979,4.078,5.528,4.266,7.042,5.901,279,500
2019-05-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.857,3.116,5.066,4.142,5.673,4.424,7.282,6.082,252,509
2019-05-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.923,3.154,5.132,4.187,5.716,4.526,7.26,6.136,238,498
2019-05-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.3,3.283,5.426,4.434,5.915,4.73,7.426,6.33,227,515
2019-05-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.615,3.481,5.656,4.653,6.006,4.781,7.503,6.398,213,510
2019-05-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.652,3.484,5.709,4.782,6.091,4.905,7.634,6.523,219,513
2019-05-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.911,3.796,6.086,5.177,6.186,5.095,7.752,6.68,202,518
2019-05-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.948,3.828,6.086,5.203,6.288,5.154,7.778,6.721,215,507
2019-05-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.574,4.615,6.902,5.697,6.487,5.304,7.948,6.893,185,515
2019-05-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.271,4.377,6.11,5.452,6.229,5.116,7.726,6.699,214,503
2019-05-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.271,4.377,6.11,5.452,6.235,5.116,7.677,6.709,214,551
